OBJECTID,record_id,date_opened,record_status,date_closed,Full,record_type,record_type_category,record_type_group,record_type_subtype,record_type_type,record_type_4level,Address,description,planner_id,module,City,State,Zip
"7,136",2018-008743PRJ,06/20/2018 12:00:00 AM +0000,Under Review,,1800 MISSION ST 94103,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,1800 MISSION ST,"SELECTIVE DEMO WORK OF BASEMENT, LEVEL 2 & LEVEL 3. NO CHANGES TO DEMO OF STRUCTURE & RATED CONSTRUCTION. NO EXTERIOR WORK. NO WORK TO LANDMARK AREAS. SPACE TO REMAIN VACANT PER AB017. N/A FOR MAHER",RSALGADO,Planning,,,94103
"10,558",2018-004287PRJ,03/27/2018 12:00:00 AM +0000,Under Review,,3185 MISSION ST 94110,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,3185 MISSION ST,"GRANDFATHERED MCD USE CONVERSION TO CANNABIS RETAIL. NO WORK UNDER THIS PERMIT. APPROVED BUT NOT ISSUE, REF MCD CHANGE OF USE PA# 2016/02/11/9450.",MCHRISTE,Planning,,,94110
"64,403",2014.072,05/08/2014 12:00:00 AM +0000,Under Review,,"563 WALLER ST, SAN FRANCISCO, CA 94117",Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,563 WALLER ST,Mills Act Historical Property Contract,,Planning,,,94117
"66,628",2014.0112,01/21/2014 12:00:00 AM +0000,Under Review,,"930 GOUGH ST, SAN FRANCISCO, CA 94102",Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,930 GOUGH ST,Conditional Use authorization to rehabilitate and occupy three existing buildings for Pre-K to 8th grade educational uses in the RM-4 district. Planning Code 209.3. the project will require removal of two uninhabitable dwelling units.,,Planning,,,94102
"14,103",2017-016505PRJ,12/22/2017 12:00:00 AM +0000,Open,,71 BOARDMAN PL 94103,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,71 BOARDMAN PL,"Construction of 96 units of affordable housing in a five story building with ground floor Arts/PDR space, including services and management offices. The site will need to be rezoned from SALI to a zoning classification that allows for residential development.",VBYRD,Planning,,,94103
"6,016",2018-010101PRJ,07/23/2018 12:00:00 AM +0000,Under Review,,215 POPE ST 94112,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,215 POPE ST,CONVERT (E) ROOF DECK ON 3RD FL. INTO SUN ROOM WITH ROOF,GPANTOJA,Planning,,,94112
"6,565",2018-009397PRJ,07/06/2018 12:00:00 AM +0000,Under Review,,2005 17TH ST 94107,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,2005 17TH ST,"Legalize (e) ground floor studio plus office unit in (e) building. Permit to legalize (e) 2nd story deck and stairs, new firewall taller than 10' above grade.",DGANETSO,Planning,,,94107
"66,886",2014.0097,01/07/2014 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,ISLAIS CREEK BRIDGE @ 3RD ST.,"Project will focus on seismic upgrades and rehabilitation of the Islais Creek Bridge.  Rehabilitation work includes the following: structural repairs and seismic strengthening; bridge machinery repair and upgrade; electrical systems repair and upgrade; bridge deck, fender piles and traffic gate replacement; bridge painting; other damage and corrosion repair for riveted steel girders and steel-grate roadway and concrete towers and concrete patching on control tower.",,Planning,,,
"7,413",2018-008405PRJ,06/13/2018 12:00:00 AM +0000,Under Review,,2666 HYDE ST 94109,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,2666 HYDE ST,TO COMPLY NOV 200451151 & COMPLAINT 6341ENF. MAHER N/A.,MLUELLEN,Planning,,,94109
"21,439",2017-008010PRJ,06/26/2017 12:00:00 AM +0000,Under Review,,2200 OFARRELL ST 94115,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,2200 OFARRELL ST,Demo.  IMPROVEMENT AFTER DEMO. PREVIOUSLY OCCUPIED BY MULTI-STORY MEDICAL OFFICES - EXTERIOR LANSCAPING - MARKET PLAZA. REFERENCE TO DEMO APPLN #201705227277,MWOODS,Planning,,,94115
"41,271",2016-001963PRJ,02/11/2016 12:00:00 AM +0000,Open,,81 ASHBURY TER 94117,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,81 Ashbury Terrace,TBD,,Planning,,,94117
"64,682",2014.0649,04/29/2014 12:00:00 AM +0000,Under Review,,"443 BRODERICK ST, SAN FRANCISCO, CA 94117",Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,443 BRODERICK ST,Legalize existing deck,,Planning,,,94117
"66,489",2014.0164,01/29/2014 12:00:00 AM +0000,Under Review,,"2 NEW MONTGOMERY ST, SAN FRANCISCO, CA 94105",Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,2 NEW MONTGOMERY ST,Modification to an existing macro AT&T Mobility Wireless Telecommunication Services (WTS) Facility,,Planning,94105,,94105
979,2018-016055PRJ,11/28/2018 12:00:00 AM +0000,Under Review,,475 MINNA ST 94103,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,457-475 MINNA ST,"Demolition of an existing 2-story building and proposed merger of four lots and construction of a new 16-story, 270-room group housing building.",CASBAGH,Planning,,,94103
"4,586",2018-011717PRJ,08/28/2018 12:00:00 AM +0000,Accepted,,1369 SANCHEZ ST 94131,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,1369 SANCHEZ ST,TO COMPLY WITH NOV #201882681. REVISION TO APP#201508194709. REVISED DEMOLITION ANALASIS INCLUDING REMOVAL AND REPLACEMENT OF FRONT STAIRS. REMOVE REAR STAIRS,EGORDON,Planning,,,94131
"8,453",2018-007259PRJ,05/17/2018 12:00:00 AM +0000,Under Review,,88 MUSEUM WAY 94114,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,88 MUSEUM WAY,"Variance request from the rear yard requirement to permit construction of a new detached garage at the rear of an existing 2-unit dwelling.
CEQA Approval Action: Planning Commission Conditional Use Authorization- 2018-007259CUA
5/29/2018 - erect (N) 3-story accessory/garage partial vacant lot",JHORN,Planning,,,94114
"16,994",2017-012902PRL,10/06/2017 12:00:00 AM +0000,Open,,1151 POST ST 94109,Project Light (PRL),PRL,Planning,Project,Project,Planning/Project/Project/PRL,1151 Post St - exterior,relocation of dry standpipe to exterior face of wall; attach to non-historic architectural features and wraparound decorative cornice,MBOUDREA,Planning,,,94109
"59,260",2014-002033PRJ,11/24/2014 12:00:00 AM +0000,Under Review,,429 BEALE ST 94105,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,429 Beale Street and 430 Main Street,"Demolition of two existing self-storage structures.  New construction of a residential building containing 140 dwelling units, 70 auto parking spaces, and 110 bicycle parking spaces.",RSUCRE,Planning,,,94105
"31,574",2016-013329PRL,10/13/2016 12:00:00 AM +0000,Open,,99 FERNWOOD DR 94127,Project Light (PRL),PRL,Planning,Project,Project,Planning/Project/Project/PRL,99 FERNWOOD DR,"Replace brick wall in required front setback, in-kind for less than 50% of the wall.",KHADDADA,Planning,,,94127
"61,652",2014.1409,09/13/2014 12:00:00 AM +0000,Under Review,,"618 NATOMA ST, SAN FRANCISCO, CA 94103",Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,618 NATOMA ST,Variance request to the open space requirement to permit the conversion of storage space to habitable space as part of the creation of a new dwelling unit.,JSPEIRS,Planning,,,94103
417,2018-016691PRJ,12/12/2018 12:00:00 AM +0000,Under Review,,"301 MISSION ST, #C102 94105",Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,301 MISSION ST,"**PARALLEL PLAN CHECK"", SHORING AND EXCAVATION ON FREEMONT AND MISSION",CASBAGH,Planning,,,94105
"14,892",2017-015391PRJ,12/02/2017 12:00:00 AM +0000,Under Review,,478 JACKSON ST 94133,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,478 JACKSON ST,ERECT A ELECTRIC DOUBLE FACED WALL/PROJECTING SIGN,RSALGADO,Planning,,,94133
"13,464",2017-000140PRJ,01/10/2018 12:00:00 AM +0000,Under Review,,2299 MARKET ST 94114,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,2299 MARKET ST,Conditional Use Authorization to permit formula retail use d.b.a Dermalogica.,,Planning,,,94114
"4,646",2018-011663PRJ,08/27/2018 12:00:00 AM +0000,Under Review,,500 SUTTER ST 94108,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,500 SUTTER ST,INSTALLING A ROOF MOUNTED POWERED DAVIT CARRIAGE AND TRACK SYSTEM FOR BUILDING MAINTENANCE & REPAIRS. THE UPPER MANSARD WILL BE IMPACTED; THE PARAPET WILL BE EXTENDED FOR CONCEALMENT PURPOSES & FOR OSHA REQUIREMENTS. A SAFETY RAIL IMMEDIATELY BEHIND THE PARAPET WILL BE INSTALLED,TFRYE,Planning,,,94108
"2,153",2018-014687PIC,10/26/2018 12:00:00 AM +0000,Consultation,,3075 21ST ST 94110,PIC Research (PIC),PIC,Planning,PIC Research,Research,Planning/Research/PIC Research/PIC,3075 21st St - DU as of right,Change of use from Industrial (vacant and storage) to residential with one dwelling unit as of right.,NKWIATKO,Planning,,,94110
"6,371",2018-009613PRL,07/12/2018 12:00:00 AM +0000,Open,,449 OCTAVIA ST 94102,Project Light (PRL),PRL,Planning,Project,Project,Planning/Project/Project/PRL,449 OCTAVIA ST,"Sidewalk tables and chairs for Miette Cakes, LLC.",RCHEN,Planning,,,94102
"15,520",2017-014608PRJ,11/14/2017 12:00:00 AM +0000,Under Review,,212 A STEINER ST 94117,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,212 STEINER ST,"Request for Variance to permit reconstruction of a 2-car garage and two upper-level decks within the required rear setback of an existing three-story, three unit historic building .
8/23/18 - Reconstruct garage & decks at rear yard",MDITO,Planning,,,94117
"17,698",2017-012155PRJ,09/21/2017 12:00:00 AM +0000,Under Review,,1 RICHARDSON AVE 94123,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,1 RICHARDSON AVE,INSTALL ROOF HATCH @ ROOF TO ACCESS AT&T FACILITY.,AWOODS,Planning,,,94123
"81,988",2011.0924,08/24/2011 12:00:00 AM +0000,Under Review,,"2435 LOMBARD ST, SAN FRANCISCO, CA 94123",Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,"2419, 2421 & 2435 LOMBARD ST","Merge 3 lots and convert it to 4 stories condominium bldg. with 12 units and ground floor commercial.  Demolition of existing bldgs. on 3 lots (including one -1 story commercial/residential house, one - 2 stories bldg. with first floor commercial and second floor 2 residential units, and one - parking lots with rear 1-story commercial building).",SVELLVE,Planning,,,94123
"39,436",2016-004126TDU,03/30/2016 12:00:00 AM +0000,Under Review,,875 STEVENSON ST 94103,Notice of Use-TDR (TDU),TDU,Planning,Letters,Research,Planning/Research/Letters/TDU,875 STEVENSON ST aka 1 Tenth Street,Notice of use for transferable development rights.,CGROB,Planning,,,94103
"38,799",2015-008477PRJ,04/14/2016 12:00:00 AM +0000,On Hold,,45 SOUTH PARK 94107,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,"45, 47, 47A, 49 South Park",Subdivision of one parcel into two parcels.,EJARDINE,Planning,,,94107
"81,832",2011.0958,08/31/2011 12:00:00 AM +0000,Under Review,,"0 V, SAN FRANCISCO, CA",Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,9 - 11 Burnett North Avenue,"New Construction of a 4 story, 2 unit, residential building on a land locked vacant lot.  
Major Encroachment permit- needed for construction of a driveway apron across vacant city owned ROW",JHORN,Planning,,, 
"30,554",2016-014435PRJ,11/07/2016 12:00:00 AM +0000,Under Review,,901 MARKET ST 94103,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,901 MARKET ST,"TO ERECT ELECTRIC, PROJECTING, DOUBLE FACED SIGN. ** MAHER: N/A **",FMCMILLE,Planning,,,94103
801,2018-016258PIC,12/03/2018 12:00:00 AM +0000,Open,,2932 FRANKLIN ST 94123,PIC Research (PIC),PIC,Planning,PIC Research,Research,Planning/Research/PIC Research/PIC,2932 Franklin Street,Legalize unit at the ground floor per ord 43-14,MCHANDLE,Planning,,,94123
"7,716",2018-008093PRJ,06/06/2018 12:00:00 AM +0000,Under Review,,53 DIAMOND ST 94114,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,53 DIAMOND ST,REPLACE (E) REAR STAIRS & DECK.,GPANTOJA,Planning,,,94114
238,2018-016996PRJ,12/18/2018 12:00:00 AM +0000,Accepted,,517 CLEMENT ST 94118,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,517 CLEMENT ST - CB3P,"Conditional Use Authorization for change of use from existing vacant storefront to restaurant dba ""Mamahuhu"".",MBOUDREA,Planning,,,94118
"2,463",2018-014249PRL,10/18/2018 12:00:00 AM +0000,Under Review,,"1101 GREEN ST, #1604 94109",Project Light (PRL),PRL,Planning,Project,Project,Planning/Project/Project/PRL,1101 Green Street - Sirius XM WTS Facility,Sinus XM is requesting approval for the implementation of approved Conditional Use Authorization - rooftop wireless - 2016-015056CUA,AWOODS,Planning,,,94109
"11,082",2018-003679PRJ,03/14/2018 12:00:00 AM +0000,Under Review,,969 TREAT AVE 94110,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,969 TREAT AVENUE,"The project will involve the construction of a new childcare center serving approximately 80 children ages infants to 5 years old. The proposed new building will be approximately 6,611 square feet with approximately 3,962 square feet of open space. The site is located at 969 Teat Avenue between 22nd and 23rd Street, directly across from Parque Ninos Unidos and adjacent to a vacant plot that was previously a railway spur. Exterior play areas will be provided that are age appropriate for toddlers and preschoolers. A main entry garden will provide a gateway to the school and includes secure pike parking for eight (8) bicycles. The site will be fenced.Loading is proposed on Treat Ave, proposed white zones required to be reviewed by the SFMTA.",RSUCRE,Planning,,,94110
"10,812",2018-004158PRJ,03/21/2018 12:00:00 AM +0000,Open,,717 BATTERY ST 94111,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,717 BATTERY STREET,"Construct a retractable canopy that will partially cover the existing ground floor courtyard, and to install a new balcony at the second floor facing the interior courtyard. No change to the existing uses or building height or massing is proposed.",VBYRD,Planning,,,94111
"10,639",2018-004209PRJ,03/26/2018 12:00:00 AM +0000,Under Review,,2115 GENEVA AVE 94134,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,2115 GENEVA AVE,"COMPLY WITH COMPLAINT# 201833281, # 200669592 ENF. LEGALIZE GR FL UNIT. TO CONVERT TO 3 RESIDENTIAL UNITS, NO COMMERCIAL",SJIMENEZ,Planning,,,94134
"31,652",2016-013216PRJ,10/12/2016 12:00:00 AM +0000,Under Review,,"900 NORTH POINT ST, #534 94109",Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,900 NORTH POINT ST,Certificate of Appropriateness: Proposed project includes alteration to the existing Carillon structure. Repurposing of the existing non-historic restrooms on the south faade and replacement of the existing stair that connects West Plaza to lower Plaza.,RSALGADO,Planning,,,94109
"64,425",2014.0719,05/08/2014 12:00:00 AM +0000,Under Review,,"68 PIERCE ST, SAN FRANCISCO, CA 94117",Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,68 PIERCE ST,Mills Act Historical Property Contract,,Planning,94117,,94117
"48,749",2015-010835PRJ,08/21/2015 12:00:00 AM +0000,Under Review,,501 GEARY ST 94102,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,501 GEARY ST,INSTALL ILLUMINATED CHANNEL LETTERS ON DOUBLE FACED ELECTRIC PROJECTING SIGN. N/A FOR MAHER ORDINANCE.,TFRYE,Planning,,,94102
"9,403",2018-006127PRJ,04/24/2018 12:00:00 AM +0000,Under Review,,201 19TH AVE 94121,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,201 19TH AVE,"CHANGE OF USE FROM AN EXISTING GROCERY STORE TO RESTAURANT. Remove signage band obscuring transom windows, remove paint from transom windows to ensure transparency",DWEISSGL,Planning,,,94121
"15,594",2018-003094PRJ,11/13/2017 12:00:00 AM +0000,Open,,4068 24TH ST 94114,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,4068 24TH STREET,Replace existing single story retail space with new four-story mixed-use building with four residential units and one retail space.,VBYRD,Planning,,,94114
"1,055",2018-016023PIC,11/27/2018 12:00:00 AM +0000,Consultation,,880 PACHECO ST 94116,PIC Research (PIC),PIC,Planning,PIC Research,Research,Planning/Research/PIC Research/PIC,880 Pacheco St. - Legalization,Applicant submitted a UDU screening application for review.,AWOODS,Planning,,,94116
"35,814",2016-009317TDU,06/28/2016 12:00:00 AM +0000,On Hold,,50 01ST ST 94105,Notice of Use-TDR (TDU),TDU,Planning,Letters,Research,Planning/Research/Letters/TDU,50 01ST ST,notice of use application for transferable development rights.,APERRY,Planning,,,94105
662,2018-016433PIC,12/06/2018 12:00:00 AM +0000,Consultation,,778 MADRID ST 94112,PIC Research (PIC),PIC,Planning,PIC Research,Research,Planning/Research/PIC Research/PIC,778 Madrid,Legalize unit at first floor,MCHANDLE,Planning,,,94112
"1,628",2018-015394PIC,11/08/2018 12:00:00 AM +0000,Consultation,,750 44TH AVE 94121,PIC Research (PIC),PIC,Planning,PIC Research,Research,Planning/Research/PIC Research/PIC,750 44th ave.,Applicant submitted a UDU application form for review.,DWEISSGL,Planning,,,94121
"29,399",2016-015726PRJ,12/08/2016 12:00:00 AM +0000,Under Review,,77 OFARRELL ST 94108,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,77 OFARRELL ST,DEFERRED MEP WORK. REF #201607182600. SCOPE INCLUDES (N) ROOF TOP MECHANICAL EQUIPMENT.,MLAVALLE,Planning,,,94108
"4,396",2018-011991PRJ,08/31/2018 12:00:00 AM +0000,Submitted,,93 LELAND AVE 94134,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,93 LELAND AVE,"Lot merger of a 2 adjacent parcels. New construction of a 2-story mixed-use building at street frontage at 97 Leland Ave and a  3-story, 6 D.U. building at rear. A CUA is required for residential demolition of the rear building at 95 Leland Ave and for residential merger of the front mixed-use building at 93 Leland Ave.",XLIANG,Planning,,,94134
