OBJECTID,record_id,date_opened,record_status,date_closed,Full,record_type,record_type_category,record_type_group,record_type_subtype,record_type_type,record_type_4level,Address,description,planner_id,module,City,State,Zip,address,record_name
"3,531",2018-012997PRJ,09/21/2018 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"NEW DECK AT REAR OF BUILDING, NEW WINDOW, NEW DOOR TO DECK.",JBANALES,Planning,,,,2123 35TH AVE 94116,2123 35TH AVE
"1,464",2018-015463PRL,11/13/2018 12:00:00 AM +0000,Under Review,,,Project Light (PRL),PRL,Planning,Project,Project,Planning/Project/Project/PRL,,ATT is requesting approval for modification of existing Macro WTS facility,AWOODS,Planning,,,,200 CALIFORNIA ST 94111,200 California St - ATT PROW WTS Facility Installation
"63,055",2014.1047,07/08/2014 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,Conditional Use to allow the establishment of a Formula Retail financial service (d.b.a Cathay Bank) within the Inner Clement NCD (Neighborhood Commercial District) and 40-X Height and Bulk District.  The space was last occupied by Gateway Bank. No exterior changes other than signage.,,Planning,,,,"901 CLEMENT ST, SAN FRANCISCO, CA 94118",901 CLEMENT ST
"7,136",2018-008743PRJ,06/20/2018 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"SELECTIVE DEMO WORK OF BASEMENT, LEVEL 2 & LEVEL 3. NO CHANGES TO DEMO OF STRUCTURE & RATED CONSTRUCTION. NO EXTERIOR WORK. NO WORK TO LANDMARK AREAS. SPACE TO REMAIN VACANT PER AB017. N/A FOR MAHER",RSALGADO,Planning,,,,1800 MISSION ST 94103,1800 MISSION ST
"10,558",2018-004287PRJ,03/27/2018 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"GRANDFATHERED MCD USE CONVERSION TO CANNABIS RETAIL. NO WORK UNDER THIS PERMIT. APPROVED BUT NOT ISSUE, REF MCD CHANGE OF USE PA# 2016/02/11/9450.",MCHRISTE,Planning,,,,3185 MISSION ST 94110,3185 MISSION ST
"64,403",2014.072,05/08/2014 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,Mills Act Historical Property Contract,,Planning,,,,"563 WALLER ST, SAN FRANCISCO, CA 94117",563 WALLER ST
"66,628",2014.0112,01/21/2014 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,Conditional Use authorization to rehabilitate and occupy three existing buildings for Pre-K to 8th grade educational uses in the RM-4 district. Planning Code 209.3. the project will require removal of two uninhabitable dwelling units.,,Planning,,,,"930 GOUGH ST, SAN FRANCISCO, CA 94102",930 GOUGH ST
"52,352",2015-006842PRJ,06/01/2015 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"Sprint 2.5 Network Upgrade - Existing Macro Wireless Telecommunication Services Facility at 2300 CALIFORNIA ST ADD 3 2.5 PANEL ANTAS,1 AT @SECTORS A,B&C.ADD 3 2.5RRH,1AT@SECTORS A,B&C.ADD COAX JUMPER LINES FR RRHs TO NEW ANTAS,RE-USE(E)HYBIRD CABLES OR INSTL NEW.ADD NEW 2.5 EQUIP INSIDE(E)MMBS CABINET.ADD NEW 2.5BATTERIES INSIDE(E)BBU CABINET.ADD RF COMPLIANCE SIGNAGE PER EMF REPORT.ADD STEALH BOX AT SECTR C",OMASRY,Planning,,,,2300 CALIFORNIA ST 94115,Sprint 2.5 Network Upgrade - Existing Macro Wireless Telecommunication Services Facility at 2300 CALIFORNIA ST
"14,103",2017-016505PRJ,12/22/2017 12:00:00 AM +0000,Open,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"Construction of 96 units of affordable housing in a five story building with ground floor Arts/PDR space, including services and management offices. The site will need to be rezoned from SALI to a zoning classification that allows for residential development.",VBYRD,Planning,,,,71 BOARDMAN PL 94103,71 BOARDMAN PL
"6,016",2018-010101PRJ,07/23/2018 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,CONVERT (E) ROOF DECK ON 3RD FL. INTO SUN ROOM WITH ROOF,GPANTOJA,Planning,,,,215 POPE ST 94112,215 POPE ST
"6,565",2018-009397PRJ,07/06/2018 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"Legalize (e) ground floor studio plus office unit in (e) building. Permit to legalize (e) 2nd story deck and stairs, new firewall taller than 10' above grade.",DGANETSO,Planning,,,,2005 17TH ST 94107,2005 17TH ST
"66,886",2014.0097,01/07/2014 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"Project will focus on seismic upgrades and rehabilitation of the Islais Creek Bridge.  Rehabilitation work includes the following: structural repairs and seismic strengthening; bridge machinery repair and upgrade; electrical systems repair and upgrade; bridge deck, fender piles and traffic gate replacement; bridge painting; other damage and corrosion repair for riveted steel girders and steel-grate roadway and concrete towers and concrete patching on control tower.",,Planning,,,,,ISLAIS CREEK BRIDGE @ 3RD ST.
"51,053",2015-008329PRJ,07/02/2015 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"EXPAND EXISTING DECK AT YARD OVER (E) ROOF 36 SF. REFOOF & REFINISH. ADD 42"" GUARDRAILS (TRANSPARENT TYPE).",JSPEIRS,Planning,,,,266 A GATES ST 94110,266 GATES ST
"7,413",2018-008405PRJ,06/13/2018 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,TO COMPLY NOV 200451151 & COMPLAINT 6341ENF. MAHER N/A.,MLUELLEN,Planning,,,,2666 HYDE ST 94109,2666 HYDE ST
"21,439",2017-008010PRJ,06/26/2017 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,Demo.  IMPROVEMENT AFTER DEMO. PREVIOUSLY OCCUPIED BY MULTI-STORY MEDICAL OFFICES - EXTERIOR LANSCAPING - MARKET PLAZA. REFERENCE TO DEMO APPLN #201705227277,MWOODS,Planning,,,,2200 OFARRELL ST 94115,2200 OFARRELL ST
"40,566",2016-002874PRJ,03/02/2016 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"EAST SIDE BLDG - ERECT 4 STORIES, TYPE 5-A, 3 DWELLING UNITS BUILDING. (NEW ADDRESS WILL BE 2999 21ST ST CORNER BUILDING)EAST SIDE CORNER BLDG - DEMOLISH 1 STORY, TYPE 5, COMMERCIAL, LAUNDROMAT.",MCHRISTE,Planning,,,,2507 FOLSOM ST 94110,2507 Folsom Street
"41,271",2016-001963PRJ,02/11/2016 12:00:00 AM +0000,Open,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,TBD,,Planning,,,,81 ASHBURY TER 94117,81 Ashbury Terrace
"34,072",2016-010435PRJ,08/11/2016 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"CONVERSION OF (E) GARAGE INTO A (N) ACCESSORY DWELLING UNIT AT REAR YARD. (N) WINDOWS, DOORS, PLUMBING & ELECTRICAL WORK, (N) BICYCLE PARKING.",CCAMPBEL,Planning,,,,69 HENRY ST 94114,69 HENRY ST
"64,682",2014.0649,04/29/2014 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,Legalize existing deck,,Planning,,,,"443 BRODERICK ST, SAN FRANCISCO, CA 94117",443 BRODERICK ST
724,2018-010040PRJ,12/05/2018 12:00:00 AM +0000,Accepted,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,ADUs - conversion of garages at ground floor to 4 new ADUs,MBOUDREA,Planning,,,,1801 CALIFORNIA ST 94109,1801 California St
"66,489",2014.0164,01/29/2014 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,Modification to an existing macro AT&T Mobility Wireless Telecommunication Services (WTS) Facility,,Planning,,,,"2 NEW MONTGOMERY ST, SAN FRANCISCO, CA 94105",2 NEW MONTGOMERY ST
979,2018-016055PRJ,11/28/2018 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"Demolition of an existing 2-story building and proposed merger of four lots and construction of a new 16-story, 270-room group housing building.",CASBAGH,Planning,,,,475 MINNA ST 94103,457-475 MINNA ST
"4,155",2018-012301PIC,09/07/2018 12:00:00 AM +0000,Consultation,,,PIC Research (PIC),PIC,Planning,PIC Research,Research,Planning/Research/PIC Research/PIC,,Legalization,DWEISSGL,Planning,,,,431 BALBOA ST 94118,431 Balboa St
"63,034",2014.1048,07/08/2014 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,Replace existing brass storefront at lobby entrance. New storefront metal framing to match existing dark bronze anodized finish. Install pair of herculite doors. Install new accessible entry door operator.,,Planning,,,,"200 CALIFORNIA ST, SAN FRANCISCO, CA 94111",200 CALIFORNIA ST
"8,796",2018-006843PRJ,05/09/2018 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,UNIT LEGALIZATION ORD 43-14. LEGALIZE EXISTING UNWARRENTED UNIT AT GROUND FLOOR.,DGANETSO,Planning,,,,1577 10TH AVE 94122,1577 10TH AVE
"4,586",2018-011717PRJ,08/28/2018 12:00:00 AM +0000,Accepted,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,TO COMPLY WITH NOV #201882681. REVISION TO APP#201508194709. REVISED DEMOLITION ANALASIS INCLUDING REMOVAL AND REPLACEMENT OF FRONT STAIRS. REMOVE REAR STAIRS,EGORDON,Planning,,,,1369 SANCHEZ ST 94131,1369 SANCHEZ ST
"8,453",2018-007259PRJ,05/17/2018 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"Variance request from the rear yard requirement to permit construction of a new detached garage at the rear of an existing 2-unit dwelling.CEQA Approval Action: Planning Commission Conditional Use Authorization- 2018-007259CUA5/29/2018 - erect (N) 3-story accessory/garage partial vacant lot",JHORN,Planning,,,,88 MUSEUM WAY 94114,88 MUSEUM WAY
"1,340",2018-015676PIC,11/15/2018 12:00:00 AM +0000,Consultation,,,PIC Research (PIC),PIC,Planning,PIC Research,Research,Planning/Research/PIC Research/PIC,,ADU,DGANETSO,Planning,,,,34 RHINE ST 94112,34 RHINE
"16,994",2017-012902PRL,10/06/2017 12:00:00 AM +0000,Open,,,Project Light (PRL),PRL,Planning,Project,Project,Planning/Project/Project/PRL,,relocation of dry standpipe to exterior face of wall; attach to non-historic architectural features and wraparound decorative cornice,MBOUDREA,Planning,,,,1151 POST ST 94109,1151 Post St - exterior
"59,260",2014-002033PRJ,11/24/2014 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"Demolition of two existing self-storage structures.  New construction of a residential building containing 140 dwelling units, 70 auto parking spaces, and 110 bicycle parking spaces.",RSUCRE,Planning,,,,429 BEALE ST 94105,429 Beale Street and 430 Main Street
"31,574",2016-013329PRL,10/13/2016 12:00:00 AM +0000,Open,,,Project Light (PRL),PRL,Planning,Project,Project,Planning/Project/Project/PRL,,"Replace brick wall in required front setback, in-kind for less than 50% of the wall.",KHADDADA,Planning,,,,99 FERNWOOD DR 94127,99 FERNWOOD DR
"61,652",2014.1409,09/13/2014 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,Variance request to the open space requirement to permit the conversion of storage space to habitable space as part of the creation of a new dwelling unit.,JSPEIRS,Planning,,,,"618 NATOMA ST, SAN FRANCISCO, CA 94103",618 NATOMA ST
417,2018-016691PRJ,12/12/2018 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"**PARALLEL PLAN CHECK"", SHORING AND EXCAVATION ON FREEMONT AND MISSION",CASBAGH,Planning,,,,"301 MISSION ST, #C102 94105",301 MISSION ST
"14,892",2017-015391PRJ,12/02/2017 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,ERECT A ELECTRIC DOUBLE FACED WALL/PROJECTING SIGN,RSALGADO,Planning,,,,478 JACKSON ST 94133,478 JACKSON ST
"23,916",2017-005292PRL,04/28/2017 12:00:00 AM +0000,Under Review,,,Project Light (PRL),PRL,Planning,Project,Project,Planning/Project/Project/PRL,,"INSTALL 1 NEW PANEL ANTENNA ON EXISTING ROOFTOP, NEW RX DISH ON EXISTING ROOFTOP, VSAT DISH ON EXISTING ROOFTOP, NEW GPS ANTENNA EXISTING ROOFTOP, NEW CABINET NEW STEEL PLATFORM EXISTING ROOFTOP",AWOODS,Planning,,,,"400 BEALE ST, #101 94105",400 Beale Street - Sirius XM Micro WTS Facility New Build
"13,464",2017-000140PRJ,01/10/2018 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,Conditional Use Authorization to permit formula retail use d.b.a Dermalogica.,,Planning,,,,2299 MARKET ST 94114,2299 MARKET ST
"4,646",2018-011663PRJ,08/27/2018 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,INSTALLING A ROOF MOUNTED POWERED DAVIT CARRIAGE AND TRACK SYSTEM FOR BUILDING MAINTENANCE & REPAIRS. THE UPPER MANSARD WILL BE IMPACTED; THE PARAPET WILL BE EXTENDED FOR CONCEALMENT PURPOSES & FOR OSHA REQUIREMENTS. A SAFETY RAIL IMMEDIATELY BEHIND THE PARAPET WILL BE INSTALLED,TFRYE,Planning,,,,500 SUTTER ST 94108,500 SUTTER ST
"2,153",2018-014687PIC,10/26/2018 12:00:00 AM +0000,Consultation,,,PIC Research (PIC),PIC,Planning,PIC Research,Research,Planning/Research/PIC Research/PIC,,Change of use from Industrial (vacant and storage) to residential with one dwelling unit as of right.,NKWIATKO,Planning,,,,3075 21ST ST 94110,3075 21st St - DU as of right
"6,371",2018-009613PRL,07/12/2018 12:00:00 AM +0000,Open,,,Project Light (PRL),PRL,Planning,Project,Project,Planning/Project/Project/PRL,,"Sidewalk tables and chairs for Miette Cakes, LLC.",RCHEN,Planning,,,,449 OCTAVIA ST 94102,449 OCTAVIA ST
"15,520",2017-014608PRJ,11/14/2017 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"Request for Variance to permit reconstruction of a 2-car garage and two upper-level decks within the required rear setback of an existing three-story, three unit historic building .8/23/18 - Reconstruct garage & decks at rear yard",MDITO,Planning,,,,212 A STEINER ST 94117,212 STEINER ST
"17,698",2017-012155PRJ,09/21/2017 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,INSTALL ROOF HATCH @ ROOF TO ACCESS AT&T FACILITY.,AWOODS,Planning,,,,1 RICHARDSON AVE 94123,1 RICHARDSON AVE
"64,372",2014.0726,05/09/2014 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,Replace existing exterior wall tile finish with new wood plank cladding at storefront.,,Planning,,,,"333 KEARNY ST, SAN FRANCISCO, CA 94108",341 KEARNY ST (aka 333-343 Kearny St)
"81,988",2011.0924,08/24/2011 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"Merge 3 lots and convert it to 4 stories condominium bldg. with 12 units and ground floor commercial.  Demolition of existing bldgs. on 3 lots (including one -1 story commercial/residential house, one - 2 stories bldg. with first floor commercial and second floor 2 residential units, and one - parking lots with rear 1-story commercial building).",SVELLVE,Planning,,,,"2435 LOMBARD ST, SAN FRANCISCO, CA 94123","2419, 2421 & 2435 LOMBARD ST"
"39,436",2016-004126TDU,03/30/2016 12:00:00 AM +0000,Under Review,,,Notice of Use-TDR (TDU),TDU,Planning,Letters,Research,Planning/Research/Letters/TDU,,Notice of use for transferable development rights.,CGROB,Planning,,,,875 STEVENSON ST 94103,875 STEVENSON ST aka 1 Tenth Street
"38,799",2015-008477PRJ,04/14/2016 12:00:00 AM +0000,On Hold,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,Subdivision of one parcel into two parcels.,EJARDINE,Planning,,,,45 SOUTH PARK 94107,"45, 47, 47A, 49 South Park"
"3,492",2018-013018PRJ,09/24/2018 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"TO COMPLY WITH N.O.V. #201866631: T.I - INSTALL FRAME WALL DIVIDER , INSTALL DOOR, INSTALL GLASS - CONNECT TO PRDUCT DISPLAY, INSTALL ELECTRICAL OUTLETS",DBROSKY,Planning,,,,1156 GENEVA AVE 94112,1156 - 1158 GENEVA AVE
"81,832",2011.0958,08/31/2011 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"New Construction of a 4 story, 2 unit, residential building on a land locked vacant lot.  Major Encroachment permit- needed for construction of a driveway apron across vacant city owned ROW",JHORN,Planning,,,,"0 V, SAN FRANCISCO, CA",9 - 11 Burnett North Avenue
"30,554",2016-014435PRJ,11/07/2016 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"TO ERECT ELECTRIC, PROJECTING, DOUBLE FACED SIGN. ** MAHER: N/A **",FMCMILLE,Planning,,,,901 MARKET ST 94103,901 MARKET ST
801,2018-016258PIC,12/03/2018 12:00:00 AM +0000,Open,,,PIC Research (PIC),PIC,Planning,PIC Research,Research,Planning/Research/PIC Research/PIC,,Legalize unit at the ground floor per ord 43-14,MCHANDLE,Planning,,,,2932 FRANKLIN ST 94123,2932 Franklin Street
"7,716",2018-008093PRJ,06/06/2018 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,REPLACE (E) REAR STAIRS & DECK.,GPANTOJA,Planning,,,,53 DIAMOND ST 94114,53 DIAMOND ST
"1,804",2018-015102PIC,11/05/2018 12:00:00 AM +0000,Consultation,,,PIC Research (PIC),PIC,Planning,PIC Research,Research,Planning/Research/PIC Research/PIC,,Add Unit 8 at ground floor.,MCHANDLE,Planning,,,,30 RAUSCH ST 94103,30 Rausch Street
238,2018-016996PRJ,12/18/2018 12:00:00 AM +0000,Accepted,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"Conditional Use Authorization for change of use from existing vacant storefront to restaurant dba ""Mamahuhu"".",MBOUDREA,Planning,,,,517 CLEMENT ST 94118,517 CLEMENT ST - CB3P
"5,502",2018-010777PIC,08/06/2018 12:00:00 AM +0000,Consultation,,,PIC Research (PIC),PIC,Planning,PIC Research,Research,Planning/Research/PIC Research/PIC,,ADU/Legalization inquiries,DWEISSGL,Planning,,,,1140 INGERSON AVE 94124,1140 Ingerson Ave
"2,463",2018-014249PRL,10/18/2018 12:00:00 AM +0000,Under Review,,,Project Light (PRL),PRL,Planning,Project,Project,Planning/Project/Project/PRL,,Sinus XM is requesting approval for the implementation of approved Conditional Use Authorization - rooftop wireless - 2016-015056CUA,AWOODS,Planning,,,,"1101 GREEN ST, #1604 94109",1101 Green Street - Sirius XM WTS Facility
"11,082",2018-003679PRJ,03/14/2018 12:00:00 AM +0000,Under Review,,,Project Profile (PRJ),PRJ,Planning,Project,Project,Planning/Project/Project/PRJ,,"The project will involve the construction of a new childcare center serving approximately 80 children ages infants to 5 years old. The proposed new building will be approximately 6,611 square feet with approximately 3,962 square feet of open space. The site is located at 969 Teat Avenue between 22nd and 23rd Street, directly across from Parque Ninos Unidos and adjacent to a vacant plot that was previously a railway spur. Exterior play areas will be provided that are age appropriate for toddlers and preschoolers. A main entry garden will provide a gateway to the school and includes secure pike parking for eight (8) bicycles. The site will be fenced.Loading is proposed on Treat Ave, proposed white zones required to be reviewed by the SFMTA.",RSUCRE,Planning,,,,969 TREAT AVE 94110,969 TREAT AVENUE
